stationId,mnet_id,network_name,sensor_ht_explicit,wind_sensor_ht
WFT75221,3022,TEMPEST,,10.0
WFT75352,3022,TEMPEST,,10.0
WFT75469,3022,TEMPEST,,10.0
WFT75516,3022,TEMPEST,,10.0
WFT75685,3022,TEMPEST,,10.0
WFT75686,3022,TEMPEST,,10.0
WFT75864,3022,TEMPEST,,10.0
WFT75894,3022,TEMPEST,,10.0
WFT75942,3022,TEMPEST,,10.0
WFT75972,3022,TEMPEST,,10.0
WFT75977,3022,TEMPEST,,10.0
WFT76028,3022,TEMPEST,,10.0
WFT76036,3022,TEMPEST,,10.0
WFT76037,3022,TEMPEST,,10.0
WFT76043,3022,TEMPEST,,10.0
WFT76112,3022,TEMPEST,,10.0
WFT76151,3022,TEMPEST,,10.0
WFT76183,3022,TEMPEST,,10.0
WFT76242,3022,TEMPEST,,10.0
WFT76265,3022,TEMPEST,,10.0
WFT76275,3022,TEMPEST,,10.0
WFT76294,3022,TEMPEST,,10.0
WFT76305,3022,TEMPEST,,10.0
WFT76315,3022,TEMPEST,,10.0
WFT76356,3022,TEMPEST,,10.0
WFT76360,3022,TEMPEST,,10.0
WFT76432,3022,TEMPEST,,10.0
WFT76453,3022,TEMPEST,,10.0
WFT76460,3022,TEMPEST,,10.0
WFT76534,3022,TEMPEST,,10.0
WFT76579,3022,TEMPEST,,10.0
WFT76800,3022,TEMPEST,,10.0
WFT76826,3022,TEMPEST,,10.0
WFT76840,3022,TEMPEST,,10.0
WFT76911,3022,TEMPEST,,10.0
WFT76921,3022,TEMPEST,,10.0
WFT76923,3022,TEMPEST,,10.0
WFT76929,3022,TEMPEST,,10.0
WFT76943,3022,TEMPEST,,10.0
WFT77025,3022,TEMPEST,,10.0
WFT77100,3022,TEMPEST,,10.0
WFT77117,3022,TEMPEST,,10.0
WFT77284,3022,TEMPEST,,10.0
WFT77285,3022,TEMPEST,,10.0
WFT77286,3022,TEMPEST,,10.0
WFT77292,3022,TEMPEST,,10.0
WFT77310,3022,TEMPEST,,10.0
WFT77323,3022,TEMPEST,,10.0
WFT77342,3022,TEMPEST,,10.0
WFT77365,3022,TEMPEST,,10.0
WFT77372,3022,TEMPEST,,10.0
WFT77398,3022,TEMPEST,,10.0
WFT77498,3022,TEMPEST,,10.0
WFT77578,3022,TEMPEST,,10.0
WFT77634,3022,TEMPEST,,10.0
WFT77698,3022,TEMPEST,,10.0
WFT77749,3022,TEMPEST,,10.0
WFT77979,3022,TEMPEST,,10.0
WFT78047,3022,TEMPEST,,10.0
WFT78078,3022,TEMPEST,,10.0
WFT78097,3022,TEMPEST,,10.0
WFT78168,3022,TEMPEST,,10.0
WFT78291,3022,TEMPEST,,10.0
WFT78375,3022,TEMPEST,,10.0
WFT78403,3022,TEMPEST,,10.0
WFT78561,3022,TEMPEST,,10.0
WFT78601,3022,TEMPEST,,10.0
WFT78653,3022,TEMPEST,,10.0
WFT78901,3022,TEMPEST,,10.0
WFT78913,3022,TEMPEST,,10.0
WFT79040,3022,TEMPEST,,10.0
WFT79167,3022,TEMPEST,,10.0
WFT79229,3022,TEMPEST,,10.0
WFT79247,3022,TEMPEST,,10.0
WFT79456,3022,TEMPEST,,10.0
WFT79507,3022,TEMPEST,,10.0
WFT79692,3022,TEMPEST,,10.0
WFT79779,3022,TEMPEST,,10.0
WFT79806,3022,TEMPEST,,10.0
WFT79809,3022,TEMPEST,,10.0
WFT79871,3022,TEMPEST,,10.0
WFT79874,3022,TEMPEST,,10.0
WFT79977,3022,TEMPEST,,10.0
WFT80026,3022,TEMPEST,,10.0
WFT80032,3022,TEMPEST,,10.0
WFT80042,3022,TEMPEST,,10.0
WFT80085,3022,TEMPEST,,10.0
WFT80121,3022,TEMPEST,,10.0
WFT80133,3022,TEMPEST,,10.0
WFT80270,3022,TEMPEST,,10.0
WFT80306,3022,TEMPEST,,10.0
WFT80311,3022,TEMPEST,,10.0
WFT80386,3022,TEMPEST,,10.0
WFT80418,3022,TEMPEST,,10.0
WFT80507,3022,TEMPEST,,10.0
WFT80612,3022,TEMPEST,,10.0
WFT80682,3022,TEMPEST,,10.0
WFT80697,3022,TEMPEST,,10.0
WFT80778,3022,TEMPEST,,10.0
WFT80804,3022,TEMPEST,,10.0
WFT80809,3022,TEMPEST,,10.0
WFT80866,3022,TEMPEST,,10.0
WFT80882,3022,TEMPEST,,10.0
WFT80941,3022,TEMPEST,,10.0
WFT81042,3022,TEMPEST,,10.0
WFT81071,3022,TEMPEST,,10.0
WFT81222,3022,TEMPEST,,10.0
WFT81231,3022,TEMPEST,,10.0
WFT81249,3022,TEMPEST,,10.0
WFT81298,3022,TEMPEST,,10.0
WFT81313,3022,TEMPEST,,10.0
WFT81466,3022,TEMPEST,,10.0
WFT81547,3022,TEMPEST,,10.0
WFT81582,3022,TEMPEST,,10.0
WFT81652,3022,TEMPEST,,10.0
WFT81676,3022,TEMPEST,,10.0
WFT81756,3022,TEMPEST,,10.0
WFT81780,3022,TEMPEST,,10.0
WFT81783,3022,TEMPEST,,10.0
WFT81822,3022,TEMPEST,,10.0
WFT81833,3022,TEMPEST,,10.0
WFT81858,3022,TEMPEST,,10.0
WFT81862,3022,TEMPEST,,10.0
WFT81950,3022,TEMPEST,,10.0
WFT81967,3022,TEMPEST,,10.0
WFT81977,3022,TEMPEST,,10.0
WFT82034,3022,TEMPEST,,10.0
WFT82072,3022,TEMPEST,,10.0
WFT82360,3022,TEMPEST,,10.0
WFT82368,3022,TEMPEST,,10.0
WFT82372,3022,TEMPEST,,10.0
WFT82374,3022,TEMPEST,,10.0
WFT82432,3022,TEMPEST,,10.0
WFT82435,3022,TEMPEST,,10.0
WFT82443,3022,TEMPEST,,10.0
WFT82611,3022,TEMPEST,,10.0
WFT82649,3022,TEMPEST,,10.0
WFT82774,3022,TEMPEST,,10.0
WFT82807,3022,TEMPEST,,10.0
WFT82808,3022,TEMPEST,,10.0
WFT82883,3022,TEMPEST,,10.0
WFT82900,3022,TEMPEST,,10.0
WFT82929,3022,TEMPEST,,10.0
WFT82932,3022,TEMPEST,,10.0
WFT83185,3022,TEMPEST,,10.0
WFT83290,3022,TEMPEST,,10.0
WFT83381,3022,TEMPEST,,10.0
WFT83428,3022,TEMPEST,,10.0
WFT83555,3022,TEMPEST,,10.0
WFT83738,3022,TEMPEST,,10.0
WFT83743,3022,TEMPEST,,10.0
WFT83753,3022,TEMPEST,,10.0
WFT83807,3022,TEMPEST,,10.0
WFT83836,3022,TEMPEST,,10.0
WFT83842,3022,TEMPEST,,10.0
WFT83853,3022,TEMPEST,,10.0
WFT83857,3022,TEMPEST,,10.0
WFT83915,3022,TEMPEST,,10.0
WFT83923,3022,TEMPEST,,10.0
WSU345,3007,WSU-AGNET,2.0,2.0
WFT56891,3022,TEMPEST,,10.0
WFT58336,3022,TEMPEST,,10.0
WFT63970,3022,TEMPEST,,10.0
WFT66775,3022,TEMPEST,,10.0
WFT75189,3022,TEMPEST,,10.0
WFT76011,3022,TEMPEST,,10.0
WFT76486,3022,TEMPEST,,10.0
WFT77288,3022,TEMPEST,,10.0
WFT77291,3022,TEMPEST,,10.0
WFT77294,3022,TEMPEST,,10.0
WFT82425,3022,TEMPEST,,10.0
NMRPN,265,PGN,,6.0
PC327,247,PACIFICORP,,10.0
TT791,2,RAWS,,6.1
WSU346,3007,WSU-AGNET,2.0,2.0
WSU348,3007,WSU-AGNET,2.0,2.0
WSU349,3007,WSU-AGNET,2.0,2.0
WSU350,3007,WSU-AGNET,2.0,2.0
WSU352,3007,WSU-AGNET,2.0,2.0
PC328,247,PACIFICORP,,10.0
G3478,65,APRSWXNET/CWOP,,2.0
G3448,65,APRSWXNET/CWOP,,2.0
PC329,247,PACIFICORP,,10.0
PC330,247,PACIFICORP,,10.0
PC334,247,PACIFICORP,,10.0
PC335,247,PACIFICORP,,10.0
PC337,247,PACIFICORP,,10.0
KS12,1,ASOS/AWOS,,10.0
PC339,247,PACIFICORP,,10.0
PC340,247,PACIFICORP,,10.0
PC341,247,PACIFICORP,,10.0
PC342,247,PACIFICORP,,10.0
PC343,247,PACIFICORP,,10.0
PC344,247,PACIFICORP,,10.0
G3487,65,APRSWXNET/CWOP,,2.0
G3488,65,APRSWXNET/CWOP,,2.0
NWFPN,265,PGN,,6.0
SHDPN,265,PGN,,6.0
TNCPN,265,PGN,,6.0
BATPN,265,PGN,,6.0
STLPN,265,PGN,,6.0
RCKPN,265,PGN,,6.0
WSNPN,265,PGN,,6.0
FSMPN,265,PGN,,6.0
SWTPN,265,PGN,,6.0
ZENPN,265,PGN,,6.0
G3516,65,APRSWXNET/CWOP,,2.0
WSU354,3007,WSU-AGNET,2.0,2.0
WSU355,3007,WSU-AGNET,2.0,2.0
WSU356,3007,WSU-AGNET,2.0,2.0
WSU357,3007,WSU-AGNET,2.0,2.0
WSU358,3007,WSU-AGNET,2.0,2.0
WSU359,3007,WSU-AGNET,2.0,2.0
WSU362,3007,WSU-AGNET,2.0,2.0
WSU363,3007,WSU-AGNET,2.0,2.0
WSU364,3007,WSU-AGNET,2.0,2.0
WSU365,3007,WSU-AGNET,2.0,2.0
WSU366,3007,WSU-AGNET,2.0,2.0
WSU367,3007,WSU-AGNET,2.0,2.0
WSU368,3007,WSU-AGNET,2.0,2.0
WSU369,3007,WSU-AGNET,2.0,2.0
FRGPN,265,PGN,,6.0
WFT63249,3022,TEMPEST,,10.0
WFT78588,3022,TEMPEST,,10.0
CPC15,94,CPCRC,,10.0
WSU372,3007,WSU-AGNET,2.0,2.0
PC360,247,PACIFICORP,,10.0
PC361,247,PACIFICORP,,10.0
PC362,247,PACIFICORP,,10.0
PC363,247,PACIFICORP,,10.0
PC364,247,PACIFICORP,,10.0
PC365,247,PACIFICORP,,10.0
WSU373,3007,WSU-AGNET,2.0,2.0
WSU374,3007,WSU-AGNET,2.0,2.0
SMVPN,265,PGN,,6.0
PC368,247,PACIFICORP,,10.0
SWBPN,265,PGN,,6.0
PC369,247,PACIFICORP,,10.0
G3540,65,APRSWXNET/CWOP,,2.0
G3530,65,APRSWXNET/CWOP,,2.0
G3546,65,APRSWXNET/CWOP,,2.0
PC370,247,PACIFICORP,,10.0
G3555,65,APRSWXNET/CWOP,,2.0
G3557,65,APRSWXNET/CWOP,,2.0
G3556,65,APRSWXNET/CWOP,,2.0
G3558,65,APRSWXNET/CWOP,,2.0
PC371,247,PACIFICORP,,10.0
PC374,247,PACIFICORP,,10.0
A4905,136,AIRNOW,,10.0
BPLPN,265,PGN,,6.0
PC377,247,PACIFICORP,,10.0
PC378,247,PACIFICORP,,10.0
PC379,247,PACIFICORP,,10.0
PC380,247,PACIFICORP,,10.0
PC381,247,PACIFICORP,,10.0
PC382,247,PACIFICORP,,10.0
PC383,247,PACIFICORP,,10.0
PC384,247,PACIFICORP,,10.0
PC385,247,PACIFICORP,,10.0
PC386,247,PACIFICORP,,10.0
PC387,247,PACIFICORP,,10.0
PC388,247,PACIFICORP,,10.0
PC389,247,PACIFICORP,,10.0
PC390,247,PACIFICORP,,10.0
PC391,247,PACIFICORP,,10.0
TT803,2,RAWS,,6.1
WFT21255,3022,TEMPEST,,10.0
WFT54943,3022,TEMPEST,,10.0
WFT62133,3022,TEMPEST,,10.0
WFT72657,3022,TEMPEST,,10.0
WFT73097,3022,TEMPEST,,10.0
WFT75535,3022,TEMPEST,,10.0
PC392,247,PACIFICORP,,10.0
PC393,247,PACIFICORP,,10.0
PC394,247,PACIFICORP,,10.0
PC395,247,PACIFICORP,,10.0
PC397,247,PACIFICORP,,10.0
SRRPN,265,PGN,,6.0
PCLPN,265,PGN,,6.0
PC398,247,PACIFICORP,,10.0
BLFPN,265,PGN,,6.0
G3666,65,APRSWXNET/CWOP,,2.0
G3664,65,APRSWXNET/CWOP,,2.0
PC400,247,PACIFICORP,,10.0
PC401,247,PACIFICORP,,10.0
G3668,65,APRSWXNET/CWOP,,2.0
PC412,247,PACIFICORP,,10.0
TTOUC,36,WA DOT,,10.0
PC413,247,PACIFICORP,,10.0
WSU375,3007,WSU-AGNET,2.0,2.0
PC420,247,PACIFICORP,,10.0
PC421,247,PACIFICORP,,10.0
PC422,247,PACIFICORP,,10.0
PWLPN,265,PGN,,6.0
PC423,247,PACIFICORP,,10.0
PC424,247,PACIFICORP,,10.0
AW240,65,APRSWXNET/CWOP,,2.0
G3760,65,APRSWXNET/CWOP,,2.0
G3765,65,APRSWXNET/CWOP,,2.0
PC425,247,PACIFICORP,,10.0
PC426,247,PACIFICORP,,10.0
TPI59,37,NWAC,,10.0
WCM50,37,NWAC,,10.0
G3787,65,APRSWXNET/CWOP,,2.0
G3735,65,APRSWXNET/CWOP,,2.0
G3771,65,APRSWXNET/CWOP,,2.0
PC427,247,PACIFICORP,,10.0
PC428,247,PACIFICORP,,10.0
PC429,247,PACIFICORP,,10.0
G3724,65,APRSWXNET/CWOP,,2.0
PVRPN,265,PGN,,6.0
PC430,247,PACIFICORP,,10.0
WSU376,3007,WSU-AGNET,2.0,2.0
PC432,247,PACIFICORP,,10.0
PC433,247,PACIFICORP,,10.0
PC434,247,PACIFICORP,,10.0
PC435,247,PACIFICORP,,10.0
G3829,65,APRSWXNET/CWOP,,2.0
G3834,65,APRSWXNET/CWOP,,2.0
PC436,247,PACIFICORP,,10.0
PC437,247,PACIFICORP,,10.0
PC438,247,PACIFICORP,,10.0
PC439,247,PACIFICORP,,10.0
WSU377,3007,WSU-AGNET,2.0,2.0
PC440,247,PACIFICORP,,10.0
PC441,247,PACIFICORP,,10.0
SLNPN,265,PGN,,6.0
PC443,247,PACIFICORP,,10.0
G3788,65,APRSWXNET/CWOP,,2.0
G3864,65,APRSWXNET/CWOP,,2.0
PC444,247,PACIFICORP,,10.0
PC445,247,PACIFICORP,,10.0
PC446,247,PACIFICORP,,10.0
PC447,247,PACIFICORP,,10.0
WDLPN,265,PGN,,6.0
G3895,65,APRSWXNET/CWOP,,2.0
G3916,65,APRSWXNET/CWOP,,2.0
G3914,65,APRSWXNET/CWOP,,2.0
G3925,65,APRSWXNET/CWOP,,2.0
G3806,65,APRSWXNET/CWOP,,2.0
UUYNB,153,UUNET,,10.0
TT813,2,RAWS,,6.1
MTM94,3002,MT-MESO,3.0,3.0
G3940,65,APRSWXNET/CWOP,,2.0
BNSPN,265,PGN,,6.0
WSU378,3007,WSU-AGNET,2.0,2.0
G3882,65,APRSWXNET/CWOP,,2.0
BDVM8,3025,UMRB-UMT,,10.0
BLWM8,3025,UMRB-UMT,,10.0
BRYM8,3025,UMRB-UMT,,10.0
BTSM8,3025,UMRB-UMT,,10.0
BYUM8,3025,UMRB-UMT,,10.0
BZNM8,3025,UMRB-UMT,,10.0
CFCM8,3025,UMRB-UMT,,10.0
CHSM8,3025,UMRB-UMT,,10.0
COOM8,3025,UMRB-UMT,,10.0
CROM8,3025,UMRB-UMT,,10.0
DYRM8,3025,UMRB-UMT,,10.0
HAEM8,3025,UMRB-UMT,,10.0
HNTM8,3025,UMRB-UMT,,10.0
HWTM8,3025,UMRB-UMT,,10.0
IGMM8,3025,UMRB-UMT,,10.0
KEEM8,3025,UMRB-UMT,,10.0
LVAM8,3025,UMRB-UMT,,10.0
MCIM8,3025,UMRB-UMT,,10.0
MCYM8,3025,UMRB-UMT,,10.0
MLVM8,3025,UMRB-UMT,,10.0
MOBM8,3025,UMRB-UMT,,10.0
MOTM8,3025,UMRB-UMT,,10.0
OILM8,3025,UMRB-UMT,,10.0
RADM8,3025,UMRB-UMT,,10.0
RGTM8,3025,UMRB-UMT,,10.0
RMYM8,3025,UMRB-UMT,,10.0
ROUM8,3025,UMRB-UMT,,10.0
RYOM8,3025,UMRB-UMT,,10.0
SDSM8,3025,UMRB-UMT,,10.0
SIYM8,3025,UMRB-UMT,,10.0
SURM8,3025,UMRB-UMT,,10.0
TTNM8,3025,UMRB-UMT,,10.0
TWOM8,3025,UMRB-UMT,,10.0
WIEM8,3025,UMRB-UMT,,10.0
WSU379,3007,WSU-AGNET,2.0,2.0
ASAM8,3025,UMRB-UMT,,10.0
BUSM8,3025,UMRB-UMT,,10.0
FRGM8,3025,UMRB-UMT,,10.0
LGGM8,3025,UMRB-UMT,,10.0
LMDM8,3025,UMRB-UMT,,10.0
LORM8,3025,UMRB-UMT,,10.0
MOYM8,3025,UMRB-UMT,,10.0
MSSM8,3025,UMRB-UMT,,10.0
MTRM8,3025,UMRB-UMT,,10.0
OTRM8,3025,UMRB-UMT,,10.0
SASM8,3025,UMRB-UMT,,10.0
SCYM8,3025,UMRB-UMT,,10.0
TRNM8,3025,UMRB-UMT,,10.0
VLTM8,3025,UMRB-UMT,,10.0
WRHM8,3025,UMRB-UMT,,10.0
G3968,65,APRSWXNET/CWOP,,2.0
G3862,65,APRSWXNET/CWOP,,2.0
G3863,65,APRSWXNET/CWOP,,2.0
G3897,65,APRSWXNET/CWOP,,2.0
FLSW1,106,HADS,,10.0
TT815,2,RAWS,,6.1
TT816,2,RAWS,,6.1
KSBX,1,ASOS/AWOS,,10.0
LAUDJ,36,WA DOT,,10.0
G4036,65,APRSWXNET/CWOP,,2.0
G4017,65,APRSWXNET/CWOP,,2.0
WSU380,3007,WSU-AGNET,2.0,2.0
G4016,65,APRSWXNET/CWOP,,2.0
AW337,65,APRSWXNET/CWOP,,2.0
G4015,65,APRSWXNET/CWOP,,2.0
MTM95,3002,MT-MESO,,3.0
WSU381,3007,WSU-AGNET,2.0,2.0
WSU382,3007,WSU-AGNET,2.0,2.0
G4018,65,APRSWXNET/CWOP,,2.0
MTM96,3002,MT-MESO,3.0,3.0
BNWM8,3025,UMRB-UMT,,10.0
AW359,65,APRSWXNET/CWOP,,2.0
G4086,65,APRSWXNET/CWOP,,2.0
G4060,65,APRSWXNET/CWOP,,2.0
G4079,65,APRSWXNET/CWOP,,2.0
G4031,65,APRSWXNET/CWOP,,2.0
PRSUT,6,AVALANCHE,,10.0
WSU383,3007,WSU-AGNET,2.0,2.0
G4097,65,APRSWXNET/CWOP,,2.0
G4108,65,APRSWXNET/CWOP,,2.0
G4063,65,APRSWXNET/CWOP,,2.0
G4074,65,APRSWXNET/CWOP,,2.0
WSU384,3007,WSU-AGNET,2.0,2.0
G4042,65,APRSWXNET/CWOP,,2.0
G4098,65,APRSWXNET/CWOP,,2.0
G4132,65,APRSWXNET/CWOP,,2.0
G4117,65,APRSWXNET/CWOP,,2.0
G4149,65,APRSWXNET/CWOP,,2.0
G4137,65,APRSWXNET/CWOP,,2.0
G4174,65,APRSWXNET/CWOP,,2.0
AW399,65,APRSWXNET/CWOP,,2.0
AW401,65,APRSWXNET/CWOP,,2.0
AW408,65,APRSWXNET/CWOP,,2.0
MTSPK,15,MT DOT,,10.0
MTTOS,15,MT DOT,,10.0
G4214,65,APRSWXNET/CWOP,,2.0
MSWCD,12,MISC,,10.0
MTM97,3002,MT-MESO,3.0,3.0
CPC16,94,CPCRC,,10.0
G4241,65,APRSWXNET/CWOP,,2.0
PC448,247,PACIFICORP,,10.0
PC449,247,PACIFICORP,,10.0
G4240,65,APRSWXNET/CWOP,,2.0
AW438,65,APRSWXNET/CWOP,,2.0
G4284,65,APRSWXNET/CWOP,,2.0
G4341,65,APRSWXNET/CWOP,,2.0
AW467,65,APRSWXNET/CWOP,,2.0
AW468,65,APRSWXNET/CWOP,,2.0
AW472,65,APRSWXNET/CWOP,,2.0
G4392,65,APRSWXNET/CWOP,,2.0
G4413,65,APRSWXNET/CWOP,,2.0
AW482,65,APRSWXNET/CWOP,,2.0
SEAW1,106,HADS,,10.0
JHTTP,48,BTAVAL,,10.0
JHDFL,48,BTAVAL,,10.0
JHBRG,48,BTAVAL,,10.0
WFT27586,3022,TEMPEST,,10.0
WFT72263,3022,TEMPEST,,10.0
JHSSR,48,BTAVAL,,10.0
G4453,65,APRSWXNET/CWOP,,2.0
G4449,65,APRSWXNET/CWOP,,2.0
G4455,65,APRSWXNET/CWOP,,2.0
TT838,2,RAWS,,6.1
TT839,2,RAWS,,6.1
AW515,65,APRSWXNET/CWOP,,2.0
G4524,65,APRSWXNET/CWOP,,2.0
SCFPN,265,PGN,,6.0
GSHPN,265,PGN,,6.0
LUDPN,265,PGN,,6.0
G4512,65,APRSWXNET/CWOP,,2.0
G4545,65,APRSWXNET/CWOP,,2.0
AW535,65,APRSWXNET/CWOP,,2.0
SW2ID,6,AVALANCHE,,10.0
WSU385,3007,WSU-AGNET,2.0,2.0
G4652,65,APRSWXNET/CWOP,,2.0
SLMI,11,AGRIMET,,3.0
G4678,65,APRSWXNET/CWOP,,2.0
G4681,65,APRSWXNET/CWOP,,2.0
MTLRH,15,MT DOT,,10.0
WYMSR,233,WACNET,,10.0
G4768,65,APRSWXNET/CWOP,,2.0
NDBCCHAO3,286,NDBC,,10.0
NDBCPTAW1,286,NDBC,,10.0
NDBCSNTO3,286,NDBC,,10.0
NDBCTCMW1,286,NDBC,,10.0
MTM98,3002,MT-MESO,3.0,3.0
MTM99,3002,MT-MESO,3.0,3.0
K3W7,1,ASOS/AWOS,,10.0
G4795,65,APRSWXNET/CWOP,,2.0
PC452,247,PACIFICORP,,10.0
PC453,247,PACIFICORP,,10.0
PC455,247,PACIFICORP,,10.0
PC456,247,PACIFICORP,,10.0
PC457,247,PACIFICORP,,10.0
PC459,247,PACIFICORP,,10.0
PC460,247,PACIFICORP,,10.0
PS001,287,PSE,,6.0
PS002,287,PSE,,6.0
PS003,287,PSE,,6.0
PS004,287,PSE,,6.0
PS005,287,PSE,,6.0
PS007,287,PSE,,6.0
PS008,287,PSE,,6.0
PS009,287,PSE,,6.0
PS010,287,PSE,,6.0
PC461,247,PACIFICORP,,10.0
PC462,247,PACIFICORP,,10.0
PC463,247,PACIFICORP,,10.0
PC464,247,PACIFICORP,,10.0
PS012,287,PSE,,6.0
PS011,287,PSE,,6.0
C3HDW,263,CW3E,,10.0
C3MYD,263,CW3E,,10.0
C3YLI,263,CW3E,,10.0
WSU386,3007,WSU-AGNET,2.0,2.0
PS013,287,PSE,,6.0
PS014,287,PSE,,6.0
G4843,65,APRSWXNET/CWOP,,2.0
G4836,65,APRSWXNET/CWOP,,2.0
G4624,65,APRSWXNET/CWOP,,2.0
PC468,247,PACIFICORP,,10.0
PC470,247,PACIFICORP,,10.0
PC473,247,PACIFICORP,,10.0
PC474,247,PACIFICORP,,10.0
G4855,65,APRSWXNET/CWOP,,2.0
WSU387,3007,WSU-AGNET,2.0,2.0
PS015,287,PSE,,6.0
G4956,65,APRSWXNET/CWOP,,2.0
PC487,247,PACIFICORP,,10.0
PC488,247,PACIFICORP,,10.0
PC491,247,PACIFICORP,,10.0
PS016,287,PSE,,6.0
WSU388,3007,WSU-AGNET,2.0,2.0
PS017,287,PSE,,6.0
PC493,247,PACIFICORP,,10.0
PC495,247,PACIFICORP,,10.0
PC497,247,PACIFICORP,,10.0
PC498,247,PACIFICORP,,10.0
PC499,247,PACIFICORP,,10.0
G5006,65,APRSWXNET/CWOP,,2.0
PC500,247,PACIFICORP,,10.0
PC501,247,PACIFICORP,,10.0
PC502,247,PACIFICORP,,10.0
PC503,247,PACIFICORP,,10.0
PC504,247,PACIFICORP,,10.0
PC505,247,PACIFICORP,,10.0
PC506,247,PACIFICORP,,10.0
PC507,247,PACIFICORP,,10.0
PC508,247,PACIFICORP,,10.0
PS020,287,PSE,,6.0
PC511,247,PACIFICORP,,10.0
G5001,65,APRSWXNET/CWOP,,2.0
G5012,65,APRSWXNET/CWOP,,2.0
G5013,65,APRSWXNET/CWOP,,2.0
PC513,247,PACIFICORP,,10.0
PC516,247,PACIFICORP,,10.0
PC520,247,PACIFICORP,,10.0
PS019,287,PSE,,6.0
PC521,247,PACIFICORP,,10.0
WSU389,3007,WSU-AGNET,2.0,2.0
PC522,247,PACIFICORP,,10.0
PC524,247,PACIFICORP,,10.0
AW695,65,APRSWXNET/CWOP,,2.0
PC525,247,PACIFICORP,,10.0
PC527,247,PACIFICORP,,10.0
PC528,247,PACIFICORP,,10.0
PC529,247,PACIFICORP,,10.0
PC532,247,PACIFICORP,,10.0
PC533,247,PACIFICORP,,10.0
WSU390,3007,WSU-AGNET,2.0,2.0
PC534,247,PACIFICORP,,10.0
PS018,287,PSE,,6.0
MTC01,3002,MT-MESO,3.0,3.0
PC536,247,PACIFICORP,,10.0
WSU391,3007,WSU-AGNET,2.0,2.0
PC537,247,PACIFICORP,,10.0
PS021,287,PSE,,6.0
SMDPN,265,PGN,,6.0
OTECL,12,MISC,,10.0
G5210,65,APRSWXNET/CWOP,,2.0
CPC17,94,CPCRC,,10.0
ODEQ410050004,89,ODEQ,,10.0
ODEQ410090004,89,ODEQ,,10.0
ODEQ410130100,89,ODEQ,,10.0
ODEQ410170120,89,ODEQ,,10.0
ODEQ410170122,89,ODEQ,,10.0
ODEQ410250003,89,ODEQ,,10.0
ODEQ410330114,89,ODEQ,,10.0
ODEQ410350004,89,ODEQ,,10.0
ODEQ410470004,89,ODEQ,,10.0
ODEQ410510080,89,ODEQ,,10.0
ODEQ410512011,89,ODEQ,,10.0
ODEQ410591003,89,ODEQ,,10.0
ODEQ410610123,89,ODEQ,,10.0
ODEQ410670005,89,ODEQ,,10.0
MTSTM,15,MT DOT,,10.0
MTSVG,15,MT DOT,,10.0
MTASH,15,MT DOT,,10.0
MTSHP,15,MT DOT,,10.0
MTHCD,15,MT DOT,,10.0
MTCWD,15,MT DOT,,10.0
MTMCG,15,MT DOT,,10.0
AW719,65,APRSWXNET/CWOP,,2.0
EMHWF,12,MISC,,10.0
G5284,65,APRSWXNET/CWOP,,2.0
G5233,65,APRSWXNET/CWOP,,2.0
PC540,247,PACIFICORP,,10.0
PC541,247,PACIFICORP,,10.0
PC542,247,PACIFICORP,,10.0
PC543,247,PACIFICORP,,10.0
PC544,247,PACIFICORP,,10.0
PC545,247,PACIFICORP,,10.0
EWSHL,277,EWEB,,10.0
PC548,247,PACIFICORP,,10.0
PC549,247,PACIFICORP,,10.0
G5324,65,APRSWXNET/CWOP,,2.0
PC550,247,PACIFICORP,,10.0
PC551,247,PACIFICORP,,10.0
PC552,247,PACIFICORP,,10.0
PC553,247,PACIFICORP,,10.0
PC554,247,PACIFICORP,,10.0
PC555,247,PACIFICORP,,10.0
PC556,247,PACIFICORP,,10.0
PC557,247,PACIFICORP,,10.0
G5208,65,APRSWXNET/CWOP,,2.0
G5004,65,APRSWXNET/CWOP,,2.0
G5357,65,APRSWXNET/CWOP,,2.0
G5361,65,APRSWXNET/CWOP,,2.0
G5385,65,APRSWXNET/CWOP,,2.0
PS022,287,PSE,,6.0
G5408,65,APRSWXNET/CWOP,,2.0
TT901,2,RAWS,,6.1
G5424,65,APRSWXNET/CWOP,,2.0
NGA68,295,NGLO,,10.0
G5446,65,APRSWXNET/CWOP,,2.0
G5454,65,APRSWXNET/CWOP,,2.0
G5457,65,APRSWXNET/CWOP,,2.0
G5461,65,APRSWXNET/CWOP,,2.0
G5460,65,APRSWXNET/CWOP,,2.0
PC573,247,PACIFICORP,,10.0
PC575,247,PACIFICORP,,10.0
PC576,247,PACIFICORP,,10.0
PS023,287,PSE,,6.0
PC577,247,PACIFICORP,,10.0
WSU392,3007,WSU-AGNET,2.0,2.0
PC578,247,PACIFICORP,,10.0
PC579,247,PACIFICORP,,10.0
G5346,65,APRSWXNET/CWOP,,2.0
G5386,65,APRSWXNET/CWOP,,2.0
G5469,65,APRSWXNET/CWOP,,2.0
G5467,65,APRSWXNET/CWOP,,2.0
G5477,65,APRSWXNET/CWOP,,2.0
G5479,65,APRSWXNET/CWOP,,2.0
PC584,247,PACIFICORP,,10.0
PC585,247,PACIFICORP,,10.0
PC587,247,PACIFICORP,,10.0
PC588,247,PACIFICORP,,10.0
PC589,247,PACIFICORP,,10.0
WFKLM,3001,WeatherFlow,11.28,11.28
